,longitude,latitude
93,-0.058683108476755,51.6413694006442
94,-0.219921734121927,51.6149953179887
95,-0.278056608818629,51.5336534440752
96,-0.590012165111983,51.4870751843799
97,-0.715274034892507,51.5795808021446
98,-0.177521678645222,51.4993758850664
99,-0.479725835429005,51.5472814821595
100,-0.482972259916448,51.5261989225779
101,-0.588278850580942,51.4632462467916
102,-0.718697157451192,51.6604573484927
103,-0.588078518936524,51.4812352486826
104,-0.633641766115375,51.4839852787171
105,-0.44149832291411,51.477102283053
106,-0.490945226039959,51.4666107043192
107,-0.395325796495326,51.5784156363647
108,-0.45525438066202,51.4525210944817
109,-0.571477933350417,51.5207324483972
110,-0.342127759926639,51.4792037394334
111,-0.039860957344458,51.5595876442641
112,-0.078930885082492,51.6018479552566
113,-0.177562064105066,51.5329965428465
114,-0.524566460160375,51.4873827119805
115,-0.204758980897797,51.5548755729846
116,-0.451537290713804,51.58581709316
117,-0.316276372768918,51.6292602166266
118,-0.47393718385214,51.6328709930462
119,-0.045460188618291,51.4440453729325
120,-0.188018793675879,51.4734721067852
121,-0.109093747980357,51.6126217303814
122,-0.456289346026491,51.5857942264018
123,-0.633183566054327,51.6166957330099
124,-0.115230911408443,51.4686024343901
125,-0.432416357595753,51.4378617250198
126,-0.263229770460492,51.5888141107019
127,-0.285171160656821,51.5601658116153
128,-0.262630514840076,51.6566885386984
129,-0.143403819322969,51.6627966988152
130,-0.1197131493112,51.6464986817001
131,-0.147689892534584,51.5914392518121
132,-0.440629221877705,51.4608381706248
133,-0.214842728792853,51.5766456397135
134,-0.113649235746823,51.472087194453
135,-0.648132042777282,51.4440570795196
136,-0.272087809160247,51.5610188259111
137,-0.73216713869537,51.6376644441611
138,-0.282198706322293,51.5201150897534
139,-0.15656227618087,51.6655484683515
140,-0.735001108061105,51.6546296982204
141,-0.595062536389603,51.6334017533735
142,-0.027180818792267,51.4757949550313
143,-0.091499946872354,51.4884149591832
144,-0.259466506690482,51.5540402901505
145,-0.667406491150126,51.6532590908829
146,-0.106168974922493,51.6251309731298
147,-0.18641335628986,51.4549519384825
148,-0.726222825939095,51.6001843215917
149,-0.512666761842117,51.4632312095123
150,-0.064938867431482,51.4874107037583
151,-0.686934610830119,51.5146482736569
152,-0.2231565246335,51.5080725060549
153,-0.138519033028384,51.5484844231591
154,-0.051776014738866,51.520322949817
155,-0.712009659348063,51.6604600040044
156,-0.701209711392832,51.5908038046311
157,-0.492945831734011,51.5534817693935
158,-0.540454014438434,51.4382671511089
159,-0.305457855904837,51.5937254126552
160,-0.522486287983813,51.4688549473659
161,-0.595755709838149,51.592721251121
162,-0.124097060299355,51.6009185826934
163,-0.102459214261899,51.6593941370789
164,-0.280305884495841,51.4656699691843
165,-0.108522645860187,51.4632596675457
166,-0.524257435527757,51.5622150071558
167,-0.586734323542642,51.4818743617588
168,-0.310513050906813,51.5754613611758
169,-0.457186207392877,51.5205077301098
170,-0.74578886490015,51.6039824837514
171,-0.288100293660872,51.4401211057019
172,-0.685644420125784,51.5582745505771
173,-0.357353845218678,51.4491266050786
174,-0.52777954591192,51.6274588327651
175,-0.229371012884036,51.4728756816897
176,-0.382040756673913,51.5928870953733
177,-0.71790295370651,51.4403432311566
178,-0.300698564316963,51.5809802736656
179,-0.030389978796074,51.5613022190483
180,-0.493627074670337,51.5725916905052
181,-0.674056952447956,51.6151600539442
182,-0.429457424800872,51.6051452697855
183,-0.697945963629924,51.4724004502833
184,-0.150081312232278,51.4664490877768
185,-0.079602252610323,51.6401539823581
186,-0.344455200361179,51.6375705845591
187,-0.186436718069176,51.6212582963623
188,-0.413359903622698,51.4983060424847
189,-0.596743247859271,51.4974623186624
190,-0.649035526558891,51.5918533872495
191,-0.518083081086175,51.6561031881387
192,-0.281437197949561,51.6608641241476
193,-0.667698954955634,51.6498177419277
194,-0.471363809327767,51.6326657075994
195,-0.332488358844107,51.5208513698394
196,-0.325301242275043,51.57631743395
197,-0.503692477416964,51.577268312119
198,-0.385679158611218,51.6152809444072
199,-0.520388076010087,51.4887030589231
200,-0.205790847206696,51.6534996804059
201,-0.210014100626468,51.5390402109826
202,-0.33430604968861,51.6330081889203
203,-0.585466902948425,51.6263700356136
204,-0.761515011374057,51.4568173873377
205,-0.429136001159779,51.4517494727825
206,-0.330568039837211,51.4682399806271
207,-0.459944457050668,51.5881542753191
208,-0.745049573276848,51.6616777176214
209,-0.538696574864517,51.6424538604941
210,-0.064883650965432,51.5029429375903
211,-0.575940131245056,51.6380537425681
212,-0.020575291346621,51.5482244069436
213,-0.078053743793035,51.6283296147414
214,-0.577312226757049,51.4843180211113
215,-0.626691145872084,51.6531233169413
216,-0.372177711463828,51.5889587359697
217,-0.027828681562441,51.4388268341557
218,-0.440555365104124,51.6610377551386
219,-0.453489676420267,51.516340799221
220,-0.645022278682355,51.6401775219548
221,-0.107359710570229,51.6424788366065
222,-0.374127057557832,51.6608721859257
223,-0.306505210888407,51.5484142814948
224,-0.75447582331422,51.5652745646861
225,-0.379502352104069,51.449941970801
226,-0.24507191775956,51.54269292917
227,-0.093268330810355,51.4393568873553
228,-0.310441930981356,51.4597502627165
229,-0.543920377400321,51.4804467815132
230,-0.122156392111545,51.5359489100631
231,-0.477414673313385,51.4994108046214
232,-0.681749533345645,51.5337276308211
233,-0.304132889462607,51.4802725829235
234,-0.109826862542029,51.6628256021497
235,-0.596735998602434,51.5306002252933
236,-0.641494833053224,51.6332043293483
237,-0.720307426453494,51.5679068297722
238,-0.63826999125016,51.5316280877316
239,-0.242827812041603,51.5751139456875
240,-0.575465819911571,51.6500471720286
241,-0.484522769509425,51.6284410454099
242,-0.301630450139232,51.4935834555741
243,-0.721586920869294,51.6674146016341
244,-0.116625306152979,51.5356881417568
245,-0.567009788097059,51.4973662522188
246,-0.308998316597443,51.5427665255865
247,-0.720535687119205,51.5619315627488
248,-0.349469465923146,51.5650291932673
249,-0.540036596139855,51.5129035707985
250,-0.092227651707799,51.6080989578385
251,-0.377339607055113,51.5195775110884
252,-0.058285048205179,51.6312280181664
253,-0.541594575184627,51.6557961029104
254,-0.102608748763864,51.5352021972364
255,-0.729106833593785,51.6483022123817
256,-0.184238136967518,51.524193840754
257,-0.322242521900835,51.5581646223017
258,-0.193692945774605,51.6017933596667
259,-0.54459768644467,51.6575406194652
260,-0.747338829663575,51.5007295811286
261,-0.683956266489844,51.6127150614631
262,-0.14389694039218,51.4741995785118
263,-0.553956141802473,51.5644346851186
264,-0.721368248065244,51.6061109109776
265,-0.318303088071094,51.5914083153162
266,-0.03812319549478,51.6500246813459
267,-0.452917349505026,51.5492244680883
268,-0.608493724763761,51.444605370911
269,-0.371648024413085,51.5938183208461
270,-0.06297954006269,51.4398710182125
271,-0.322068773961044,51.5961377956844
272,-0.120079062494496,51.6464250687637
273,-0.487750952591308,51.465958052556
274,-0.475254833390189,51.5554812173041
275,-0.246740765351562,51.486234712021
276,-0.636718782253372,51.5684953796384
277,-0.591004713957323,51.4994155883
278,-0.585515735856744,51.6373847814924
279,-0.650566407704564,51.6390418939136
280,-0.341055819335065,51.6242237303782
281,-0.318547112009731,51.5682220989942
282,-0.297162603120153,51.4621299447073
283,-0.369479194655469,51.570180149031
284,-0.060728149991177,51.6497580641672
285,-0.532949056348372,51.4490779696429
286,-0.631110764665956,51.569886758933
287,-0.189425159867284,51.6380890363726
288,-0.696047143287301,51.531631251744
289,-0.576019005951889,51.6458877971388
290,-0.447328693422813,51.5941046341165
291,-0.134639910803113,51.5080372514301
292,-0.510219203709642,51.4661172584094
293,-0.540928738998088,51.501043967148
294,-0.730599138775924,51.5096257339378
295,-0.190229944338812,51.6640865552037
296,-0.24537160414081,51.5564340125907
297,-0.581305378161815,51.4476397647781
298,-0.466417687003805,51.4382863087984
299,-0.608932292262715,51.4713866542173
300,-0.613605669319975,51.5107229263563
301,-0.740247500142442,51.6570408642597
302,-0.675596271517921,51.6351535570769
303,-0.340776734310419,51.5298127326996
304,-0.093052294729745,51.5932577710515
305,-0.637686617766625,51.5061516932504
306,-0.096382411171648,51.4712695935784
307,-0.533316031666738,51.5816150586451
308,-0.525394715060228,51.6380164844972
309,-0.546772919770555,51.6184808740463
310,-0.36857852240581,51.5916674866849
311,-0.373022319354713,51.4397301499007
312,-0.170280792607318,51.4749492835146
313,-0.591320469210744,51.506305832714
314,-0.733774307619009,51.4979634285259
315,-0.276554752320922,51.5914848292871
316,-0.088447544148337,51.579384146199
317,-0.635014232805882,51.4817637030727
318,-0.013471502200674,51.4439418938467
319,-0.219857111759778,51.5536399470972
320,-0.559776993985084,51.6521815339273
321,-0.21097334853811,51.5776230340655
322,-0.646154961964535,51.6539874202886
323,-0.458964020781522,51.5593157842458
324,-0.475880994818364,51.4412222984619
325,-0.097625205848686,51.6156633588994
326,-0.131889336809483,51.5146091028975
327,-0.141843027008124,51.5612582435835
328,-0.351935512595173,51.4409638083919
329,-0.584268251446635,51.5082559462165
330,-0.284160580436776,51.4837136856851
331,-0.063802768356113,51.4450012274787
332,-0.103906826249831,51.4866466199096
333,-0.133715676199383,51.4920005469507
334,-0.736504483364556,51.4614108795566
335,-0.172315806156666,51.5904610309535
336,-0.13536743044958,51.6581472318255
337,-0.222334348790385,51.4800431120071
338,-0.552976473864864,51.5341097299564
339,-0.145263555384581,51.4835895964222
340,-0.686751958137479,51.5654785243492
341,-0.512421421703925,51.5669919851406
342,-0.055064176110177,51.5461449791197
343,-0.609403026405874,51.5482135412737
344,-0.192645719546975,51.4513967288354
345,-0.587611883982215,51.5464131352538
346,-0.740050325621375,51.555950000466
347,-0.324730599079356,51.6609374854808
348,-0.722334034778792,51.6570539283563
349,-0.194322208873714,51.6576875256651
350,-0.252204052726889,51.4659759069302
351,-0.06763841454436,51.4791713310423
352,-0.382445204152941,51.4753406615955
353,-0.330802531632809,51.6240795311387
354,-0.049069153384155,51.6491777780653
355,-0.329648562647461,51.470360411062
356,-0.709178834581751,51.512243707794
357,-0.251075751663992,51.4788294101025
358,-0.592927554607109,51.4878706077934
359,-0.403461622808094,51.4640888354857
360,-0.142206467063206,51.4757964511325
361,-0.571757664933563,51.6624404998716
362,-0.272077634890147,51.6032265469687
363,-0.183707506665752,51.6602925490303
364,-0.355397483751176,51.5410910919366
365,-0.025742550570609,51.4588677396424
366,-0.516001474882102,51.4839788490517
367,-0.51291212706502,51.6009995422147
368,-0.743558949769637,51.5792967294541
369,-0.553422191190968,51.4515269295795
370,-0.309199492945138,51.6050888486362
371,-0.490982940485197,51.4616160700013
372,-0.091850280992335,51.522488071123
373,-0.756782992061052,51.6520291849592
374,-0.034755619590697,51.6069650679101
375,-0.372500857740789,51.5375858296042
376,-0.141518858408239,51.6206371535156
377,-0.100554000310568,51.4731873437375
378,-0.741162144995054,51.5295088197485
379,-0.475293009113991,51.4782688486559
380,-0.289325757336631,51.5592146690112
381,-0.146335224222157,51.5306907012591
382,-0.761726178350428,51.4615330736235
383,-0.082000471616784,51.5500590350812
384,-0.720018159881587,51.6521640221175
385,-0.192110584671146,51.522446144105
386,-0.6514205989851,51.5736427638819
387,-0.08837515632453,51.6615972766044
388,-0.242996767093101,51.5805076181146
389,-0.583797697292089,51.6143550850329
390,-0.641871963292987,51.6416530967028
391,-0.722874584040997,51.5261366418446
392,-0.284394396245614,51.440823681963
393,-0.594354472886646,51.6373693471705
394,-0.186287589185442,51.6034649609996
395,-0.181118527394957,51.5644106376327
396,-0.405247193988494,51.5367502957155
397,-0.178433336446807,51.4586926656756
398,-0.598026316915333,51.5008536856475
399,-0.762998562481931,51.4529801613879
400,-0.671533965588854,51.5308908853915
401,-0.467878507964717,51.4882879167646
402,-0.210707932394658,51.4915762383208
403,-0.690688454104476,51.5698178210253
404,-0.626894986154884,51.5579970927793
405,-0.068409005220762,51.5009543401362
406,-0.534172357923064,51.6189506006911
407,-0.216940895569532,51.4381013422032
408,-0.420013555145715,51.6059751531598
409,-0.381225476993177,51.6629972291121
410,-0.468851987571316,51.6173077265587
411,-0.629728351714561,51.4805514365909
412,-0.471057301443585,51.4670307618291
413,-0.582247417270656,51.5718826938978
414,-0.463596656625466,51.5568408237226
415,-0.312951133705962,51.5782816995621
416,-0.555477232477156,51.49741499844
417,-0.475576080234675,51.5492287692121
418,-0.474842007205223,51.5172326845472
419,-0.400124759760389,51.5482719647317
420,-0.597886194048173,51.5329043094172
421,-0.568612214025541,51.6475855086556
422,-0.554339231816543,51.6280437187509
423,-0.23398396252392,51.5943681231736
424,-0.666873564088108,51.6023960835271
425,-0.321357593299327,51.5851687010475
426,-0.135948233093014,51.6478900978767
427,-0.735394659466316,51.439023777692
428,-0.616416155628215,51.6052879223644
429,-0.338300787925747,51.4775991685761
430,-0.466939371710179,51.6607558836118
431,-0.169381342320353,51.4648204114749
432,-0.667426719674448,51.5702051144293
433,-0.391635780908284,51.4509180279487
434,-0.413225535697444,51.4510292349851
435,-0.664310720018118,51.6078427761015
436,-0.200298991465066,51.654032294933
437,-0.245149901560631,51.5461779340764
438,-0.304881028216996,51.5011484898098
439,-0.424658325844963,51.610512941169
440,-0.559989303101697,51.6002613354546
441,-0.528651305146414,51.5044022464936
442,-0.472864425973194,51.6570158714908
443,-0.61762973169114,51.4873434140684
444,-0.20292446737008,51.4429275902507
445,-0.307010979950458,51.4769491495831
446,-0.310109660029534,51.5593595342961
447,-0.478334974881389,51.4542489112839
448,-0.574345740446289,51.463820650153
449,-0.488857751327562,51.5198404760877
450,-0.36859785843294,51.6571828440167
451,-0.726768716627304,51.4901945874161
452,-0.281096015371317,51.5542071805442
453,-0.274788103229639,51.6404725806166
454,-0.448630426652639,51.6674370453104
455,-0.336402176235946,51.5145013244149
456,-0.204734502727688,51.5579038121496
457,-0.7533783943094,51.4709468853267
458,-0.638415312223844,51.4985337379162
459,-0.528674010896122,51.6352145768216
460,-0.077922092811199,51.5896705799202
461,-0.546335678365451,51.501744301525
462,-0.260369139770036,51.5581277510486
463,-0.091331816371248,51.6443951387912
464,-0.497891371836759,51.5336599551171
465,-0.172004108550363,51.5058936458212
466,-0.726991477435625,51.556004210571
467,-0.598592425741015,51.5648608081608
468,-0.185732481067284,51.6555499095938
469,-0.563009266176276,51.582693717634
470,-0.56890561571321,51.6472070168412
471,-0.166341993357089,51.6160366976734
472,-0.160137902670147,51.6173866726888
473,-0.421404858702897,51.4508280950108
474,-0.184396733303687,51.6188640605374
475,-0.422859639813396,51.4905084477168
476,-0.525308571810843,51.6336249504518
477,-0.166143597185817,51.4683059754852
478,-0.319005315418711,51.5518722504735
479,-0.741733082428891,51.4760766690008
480,-0.566868064566438,51.547437150426
481,-0.516458718310739,51.4967332081614
482,-0.564531877876153,51.5005669706509
483,-0.167863023691636,51.6156825907664
484,-0.758316360181356,51.5554734071457
485,-0.470480991967971,51.6442963339663
486,-0.503784600342369,51.5652620179064
487,-0.087878975600234,51.4736113124526
488,-0.753334649947048,51.6408007796605
489,-0.322690829746622,51.5023370919853
490,-0.394860634880976,51.4624235708353
491,-0.350369758335873,51.5258835833587
492,-0.433782316191214,51.629156892995
493,-0.682391316319341,51.603282160225
494,-0.579883143276684,51.5725731020574
495,-0.600363311638232,51.5391156620361
496,-0.695222802121253,51.4759799480505
497,-0.583572873115352,51.5260713383234
498,-0.689724959983738,51.5767860033319
499,-0.264983905618611,51.6208306169582
500,-0.190322465673608,51.5545243334645
501,-0.457585725668784,51.4960156479557
502,-0.681343605691525,51.6140507800334
503,-0.290617127052187,51.5914437842527
504,-0.066649540772228,51.6191102412973
505,-0.388177402393971,51.636033358383
506,-0.62503104459209,51.5375787688241
507,-0.237195228366069,51.59544041111
508,-0.741849630799977,51.5686001423076
509,-0.390891590127041,51.5234298940363
510,-0.429260595170206,51.6148038934332
511,-0.67717920855234,51.6231700169779
512,-0.715702064629614,51.6389080350126
513,-0.024380590297921,51.4759192391971
514,-0.073153353079878,51.4865484026098
515,-0.351795140192509,51.5065739579327
516,-0.515827578267807,51.5818308009079
517,-0.444544598098655,51.6502409752468
518,-0.190566753734868,51.6422042039188
519,-0.113299979668575,51.4759494111694
520,-0.214579853165936,51.4998188333353
521,-0.100943580092007,51.5711938061302
522,-0.617554408902639,51.5615075579943
523,-0.756145216360445,51.5493379477546
524,-0.558375928898115,51.6315156874503
525,-0.504069733011762,51.5790139929217
526,-0.623325975499464,51.6337080672019
527,-0.358345706790754,51.6045777147844
528,-0.704315670395903,51.4413484569067
529,-0.269085433343729,51.4923230491556
530,-0.496583731086923,51.5302320197455
531,-0.082265749479282,51.4648793186829
532,-0.194162733949341,51.5378136889202
533,-0.730676045400031,51.5216338792212
534,-0.077401064552877,51.5457728862623
535,-0.047418502902091,51.506391248843
536,-0.431041929641507,51.6016169603255
537,-0.123278973498668,51.5772000477948
538,-0.333322964315096,51.5977869327443
539,-0.510126626339124,51.566642888275
540,-0.158966814955602,51.5248213138495
541,-0.616496233003657,51.5768122780935
542,-0.293378160874669,51.5196528130567
543,-0.409949310364656,51.471577773478
544,-0.323514900007902,51.5669822359873
545,-0.226851599029821,51.6619403159806
546,-0.302129380052955,51.6488365534512
547,-0.033607391384143,51.5052559457665
548,-0.169034135131881,51.5919242337972
549,-0.055353053264071,51.5534037275642
550,-0.352076983956603,51.4387453475804
551,-0.483564830622813,51.4610897388574
552,-0.303070282935041,51.5396842126628
553,-0.139498218515543,51.6061894368571
554,-0.677360558300948,51.5443696277663
555,-0.293605375838138,51.6210358741162
556,-0.532722939075037,51.5523054890527
557,-0.284028368262317,51.5841141532454
558,-0.722845543065256,51.5908300062128
559,-0.121693448549266,51.4521510040131
560,-0.508493078157812,51.5625333689526
561,-0.189989491939258,51.5458398344454
562,-0.239059744458842,51.4758627958881
563,-0.509857436641877,51.6007358158942
564,-0.352972605030482,51.6491961334238
565,-0.71673894871814,51.6230730832973
566,-0.582413525426631,51.582331859325
567,-0.700016567827533,51.5733672912544
568,-0.026135283615114,51.4947190976732
569,-0.749497041444321,51.4497312280834
570,-0.190951648827711,51.4516851012813
571,-0.127339778701438,51.4685431828539
572,-0.336032544435366,51.6006203517306
573,-0.565583964349588,51.5807877907795
574,-0.28728932891525,51.4615859269275
575,-0.205886630892188,51.6084490006517
576,-0.133129357291126,51.6320907321783
577,-0.614828301321118,51.5575592065124
578,-0.372033304358408,51.49650423216
579,-0.353690000264251,51.4594980684874
580,-0.581588220362198,51.4401784765097
581,-0.45933486539237,51.4472422697132
582,-0.130257951974446,51.6194514111836
583,-0.021484227898584,51.6199407289713
584,-0.584302345230698,51.4810730218141
585,-0.675078356084282,51.555967147338
586,-0.675311278620801,51.517392542656
587,-0.507133520185921,51.6555987595901
588,-0.657213080208994,51.6564354887607
589,-0.553333217099393,51.53059690363
590,-0.63749446038687,51.5527079639321
591,-0.620543878574324,51.5572239991409
592,-0.738357348619492,51.5684572164814
593,-0.659897742111606,51.666862228383
594,-0.483622573642896,51.562805169136
595,-0.342550581996187,51.6498206895406
596,-0.192678467147399,51.5185557282133
597,-0.614884088809046,51.603553584241
598,-0.296448375469302,51.5541266414348
599,-0.013304825469998,51.5026092511103
600,-0.762169450629101,51.6361778345645
601,-0.609557252883226,51.6054255901551
602,-0.084586270130733,51.4549841607475
603,-0.757471246585331,51.6127307372171
604,-0.522969822601116,51.611685693273
605,-0.467530647964709,51.6626770597069
606,-0.557298281782074,51.5290042240585
607,-0.258753195024681,51.448097559512
608,-0.209062573265704,51.5477258026211
609,-0.479062048469304,51.6421514050406
610,-0.499892260844129,51.6188701086733
611,-0.280654178852069,51.4971595969555
612,-0.218975410124384,51.6664208368764
613,-0.34862567005559,51.6357705560305
614,-0.399011911324552,51.5945521554637
615,-0.372800826119932,51.5599765149632
616,-0.306393928361386,51.511825219966
617,-0.204694516594337,51.6252082806164
618,-0.331952252844202,51.4585810465681
619,-0.495098800133128,51.4555080492501
620,-0.631267663362915,51.4587286986545
621,-0.710034410823283,51.5345535737185
622,-0.497411721850341,51.4411018997866
623,-0.570254718702134,51.6292022329078
624,-0.637596910705684,51.6093123896159
625,-0.104580721095182,51.5748397670408
626,-0.509089245895195,51.5890753731655
627,-0.574619518755134,51.4907592945222
628,-0.735548890252647,51.488959685239
629,-0.495363526080388,51.474634373994
630,-0.423387130369916,51.4819936404096
631,-0.74955598256346,51.5987219599884
632,-0.475557246094888,51.4538767611389
633,-0.475633189513267,51.5216742859907
634,-0.364622315359165,51.4567480007627
635,-0.116538101692519,51.4904994377551
636,-0.206950008000303,51.5426233537126
637,-0.724341337184778,51.4512075209504
638,-0.565087504704069,51.4606566025012
639,-0.529248610436222,51.4488087503209
640,-0.457959381509296,51.463354069743
641,-0.228852380183147,51.6524200839544
642,-0.601624031298664,51.6634703369049
643,-0.602078353272486,51.4655139174574
644,-0.290555398163643,51.5443818712378
645,-0.435477519774611,51.5615011259119
646,-0.531050263794329,51.4970408501972
647,-0.18599225071649,51.6270694341361
648,-0.753802241919856,51.6403272650297
649,-0.102705802253984,51.482290648413
650,-0.547575226114875,51.4962491692998
651,-0.335109072092011,51.4411249382617
652,-0.13975581671444,51.6446316623094
653,-0.108295683658438,51.5430171064453
654,-0.598766412805083,51.5019517048313
655,-0.234914350988122,51.4845087520492
656,-0.658272399227483,51.6358352584915
657,-0.128785000942192,51.606499627901
658,-0.507313664637519,51.6088168028828
659,-0.684450713727376,51.6640177284052
660,-0.57885747280368,51.4826020152147
661,-0.575139654873707,51.6496669218657
662,-0.280974357903968,51.6622567454397
663,-0.184888704257242,51.5251556941824
664,-0.569138959393223,51.6672653689598
665,-0.63715907229828,51.6018111133105
666,-0.109448441512274,51.5176074998919
667,-0.607550671221003,51.4855063428885
668,-0.189792156893006,51.4857871600857
669,-0.611329368827979,51.6180067878298
670,-0.467364433972848,51.5313792102861
671,-0.025246370300296,51.6450414137671
672,-0.101760763397384,51.6047979204887
673,-0.389991860382982,51.6477703437559
674,-0.290446378728612,51.603414977547
675,-0.326531318888309,51.4814497022281
676,-0.461408240405952,51.5016745314995
677,-0.43583133901262,51.5331448423954
678,-0.618524043849393,51.5870902643518
679,-0.602321543865934,51.6594258595101
680,-0.158804010441882,51.4813370560327
681,-0.221162382186625,51.6468026248648
682,-0.521650767749934,51.5762700795518
683,-0.488359450810242,51.4971288544131
684,-0.253419392337654,51.494632547965
685,-0.378526284911563,51.5234873011946
686,-0.698277001634551,51.564051268727
687,-0.491761154337236,51.6544125423761
688,-0.272940359910051,51.5057258645121
689,-0.64330757686541,51.5491409978222
690,-0.322049883920708,51.5058145874982
691,-0.056945014785444,51.5980578665236
692,-0.123468515922944,51.6407689344372
693,-0.55810916319763,51.6314401797807
694,-0.451936794580431,51.5830632009744
695,-0.49215929022639,51.5601074462783
696,-0.036358720689032,51.4821600445906
697,-0.05325412517287,51.6389211102695
698,-0.271538654964817,51.4408719163131
699,-0.183947680686949,51.4411940573836
700,-0.195491960198603,51.5345563002471
701,-0.042218881942556,51.6121558499283
702,-0.160469347267803,51.6015965893736
703,-0.257115979480151,51.5483031368837
704,-0.605582967472016,51.6593817706979
705,-0.761316126594165,51.6437832396943
706,-0.556583437241695,51.6608509681316
707,-0.516246483260175,51.6664368679826
708,-0.280296785512704,51.6482173205596
709,-0.507287677416677,51.6354619173375
710,-0.516629931612008,51.5283973572406
711,-0.303699294868669,51.5748301974583
712,-0.034154120178604,51.5962627438259
713,-0.534883723850816,51.5872326279599
714,-0.112409485006357,51.5318864896091
715,-0.128813155825474,51.583334080877
716,-0.233982266671839,51.6420947739847
717,-0.251611729273025,51.4507255470859
718,-0.26503987952662,51.4448825213214
719,-0.066268415131891,51.4594049275149
720,-0.575973601909091,51.6338271952287
721,-0.339776772992727,51.6313211363365
722,-0.113377541110515,51.505649806217
723,-0.682907151132381,51.6408996960888
724,-0.239620844592016,51.5912769316381
725,-0.321273693008309,51.6000711602261
726,-0.728289796090404,51.6253062262414
727,-0.450289486669789,51.4858294479793
728,-0.018027149009471,51.5050004977039
729,-0.032465320439911,51.4929745391415
730,-0.331029951443505,51.4792500044599
731,-0.517775629861438,51.5862048450289
732,-0.540518882893543,51.5079144788617
733,-0.182187265087792,51.5792342044986
734,-0.508013788124002,51.4473046248298
735,-0.589412845334854,51.5859621697183
736,-0.238794547455799,51.5840025069109
737,-0.635221756455297,51.5141092576446
738,-0.413894607130843,51.4508583391575
